"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run"
12,6,2,4,"true","true",32,16,1.30180065235093e-09,10
3,3,1,4,"true","true",64,8,4.16744308850976e-10,10
6,3,8,2,"true","false",1024,32,4.66864767356441e-10,10
8,4,4,4,"true","false",32,1,3.14529808159871e-10,10
5,5,1,4,"true","false",1024,32,1.28201182372607e-10,10
2,2,1,4,"true","true",1024,32,1.65762166890593e-10,10
4,2,16,4,"true","true",256,1,7.86007545534286e-10,10
2,2,16,2,"true","true",1024,1,1.91779759469172e-09,10
3,1,1,4,"true","true",512,32,4.82350634562244e-10,10
3,3,1,2,"true","false",32,16,1.57244083938393e-09,10
10,5,16,2,"true","true",128,128,1.36190978089155e-08,10
24,6,1,4,"true","true",32,32,2.33488228586549e-09,10
5,5,4,2,"true","true",512,1,4.30510556625527e-10,10
1,1,1,4,"true","true",1024,64,4.02584596569631e-10,10
8,4,2,4,"true","true",128,32,7.50600512035153e-10,10
4,4,4,4,"true","false",32,4,1.33648754427216e-09,10
20,5,16,2,"true","false",512,8,5.30242369182107e-10,10
4,4,4,2,"true","true",512,2,4.51682094967473e-10,10
