"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run"
6,3,8,2,"true","true",512,256,4.58604613964018e-09,10
18,6,4,2,"true","false",128,64,1.69535030709334e-09,10
12,6,4,4,"true","false",32,1,2.81299916722054e-10,10
2,2,2,4,"true","true",64,32,3.72556099489819e-09,10
4,2,4,2,"true","false",32,32,6.22248568024212e-09,10
1,1,4,4,"true","true",512,4,8.20617453577239e-10,10
9,3,1,2,"true","true",1024,4,2.42796412979382e-10,10
6,2,16,4,"true","true",128,32,2.68514079452252e-09,10
5,5,1,4,"true","false",512,128,7.98437013534804e-10,10
6,6,1,4,"true","true",256,8,1.19614452797975e-10,10
2,1,8,2,"true","true",32,1,8.68303352422266e-10,10
5,5,2,4,"true","true",1024,4,3.07650836757465e-10,10
6,3,8,4,"true","false",128,16,1.11743146269878e-09,10
5,5,16,2,"true","false",64,16,5.97719306453918e-09,10
18,6,2,4,"true","true",32,2,2.93918041673738e-10,10
4,2,4,4,"true","true",512,1,3.52099393022434e-10,10
5,5,2,4,"true","true",1024,128,8.79967699629109e-10,10
18,6,8,2,"true","false",512,32,5.08049665790215e-10,10
4,1,1,2,"true","true",512,512,4.49264153008973e-09,10
18,6,2,2,"true","true",64,16,8.28879521933658e-10,10
12,3,2,4,"true","false",64,2,1.78052299380704e-10,10
24,6,4,2,"true","false",1024,32,1.97355453596025e-10,10
20,5,4,4,"true","false",1024,1024,3.61890483451241e-09,10
4,1,8,4,"true","false",32,1,4.88892628968823e-10,10
3,1,16,2,"true","false",1024,1024,1.47720782487094e-08,10
10,5,4,2,"true","false",128,4,2.42923662053679e-10,10
6,3,2,4,"true","true",128,64,1.58307898747919e-09,10
15,5,1,2,"true","true",512,8,1.77696102286206e-10,10
20,5,2,2,"true","true",64,2,1.53615445543879e-10,10
5,5,1,2,"true","false",32,2,2.930749075638e-10,10
8,4,1,2,"true","false",1024,64,2.61393926488018e-10,10
3,1,1,4,"true","true",1024,2,3.34149526627371e-10,10
3,1,1,4,"true","true",32,32,5.30648152050298e-09,10
4,4,1,2,"true","true",1024,1024,3.61087657493648e-09,10
20,5,1,4,"true","false",1024,64,2.44531450341117e-10,10
15,5,2,2,"true","true",64,1,2.01142281059228e-10,10
10,5,1,4,"true","false",64,1,1.46115391045797e-10,10
6,6,8,2,"true","true",32,1,8.10640165473288e-10,10
6,2,4,4,"true","false",512,1,2.74150039531344e-10,10
4,1,2,4,"true","false",256,256,4.49837115703941e-09,10
1,1,8,2,"true","false",64,4,2.00090744845246e-09,10
18,6,1,2,"true","false",64,1,1.73191707012237e-10,10
16,4,1,2,"true","true",128,1,1.57236511160692e-10,10
9,3,1,2,"true","true",64,1,2.07066644956036e-10,10
12,3,8,4,"true","true",512,8,2.68915394916818e-10,10
12,4,2,4,"true","false",256,16,3.0237175164132e-10,10
12,6,8,4,"true","false",128,8,5.53353551160734e-10,10
6,6,1,2,"true","true",256,64,7.48348447789972e-10,10
6,2,1,2,"true","false",128,4,2.29474949475072e-10,10
10,5,1,4,"true","false",512,512,3.23409089259595e-09,10
3,3,8,2,"true","false",512,64,2.19625079068658e-09,11
2,2,2,4,"true","false",32,8,1.88445561166584e-09,11
6,6,4,4,"true","true",256,128,5.23117716282408e-09,11
12,6,2,2,"true","true",32,4,3.66958949566733e-10,11
10,5,1,4,"true","true",256,32,3.82790832175294e-10,11
18,6,8,4,"true","true",512,32,5.10555561362078e-10,11
2,1,8,2,"true","false",1024,2,8.38453761997301e-10,11
2,2,4,4,"true","false",1024,1024,1.42257718798284e-08,11
24,6,16,4,"true","true",128,2,4.50423739633721e-10,11
15,5,1,4,"true","true",512,32,2.61457789590419e-10,11
8,2,16,2,"true","false",1024,1024,8.90871499120692e-09,11
6,6,2,2,"true","false",512,16,2.48687427159205e-10,11
10,5,8,2,"true","false",512,32,5.82256206046068e-10,11
20,5,8,4,"true","false",128,64,1.97318121616687e-09,11
6,6,1,2,"true","false",1024,128,4.33511607264778e-10,11
4,2,2,4,"true","true",256,1,1.90191423522721e-10,11
4,4,1,4,"true","false",512,8,1.25366521299284e-10,11
4,1,4,4,"true","false",256,64,1.21523150410084e-09,11
2,2,4,4,"true","false",512,32,9.33267179459488e-10,11
8,4,4,4,"true","false",256,32,6.95950302411711e-10,11
1,1,1,2,"true","true",512,64,7.27047083042387e-10,11
24,6,4,4,"true","true",512,512,2.95115612617245e-09,11
3,3,8,2,"true","false",128,128,1.6709241770471e-08,11
3,3,8,4,"true","false",64,4,1.2092093668427e-09,11
4,4,16,4,"true","true",512,64,3.68012046128527e-09,11
8,4,2,4,"true","true",64,64,3.09854041488713e-09,11
8,2,2,2,"true","true",128,2,2.07133069470631e-10,11
4,2,8,4,"true","true",128,1,5.0085229758614e-10,11
3,1,16,4,"true","true",128,32,3.76025350078122e-09,11
1,1,1,2,"true","false",64,1,3.14792453948563e-10,11
4,2,8,2,"true","true",128,16,1.29663325553528e-09,11
4,4,8,4,"true","false",32,4,1.99334989597295e-09,11
4,2,16,2,"true","true",64,1,9.21247883312471e-10,11
4,2,16,2,"true","false",256,2,8.15317675148269e-10,11
1,1,4,4,"true","false",64,2,8.85168731558848e-10,11
12,3,2,2,"true","true",512,256,1.49430168770631e-09,11
18,6,2,4,"true","false",512,128,9.52586638625118e-10,11
12,6,1,2,"true","false",1024,256,9.73304036934528e-10,11
3,3,2,2,"true","false",32,4,8.51459726594226e-10,11
3,1,4,2,"true","false",256,1,3.69596227248409e-10,11
10,5,2,2,"true","false",128,4,1.4517609142392e-10,11
4,2,1,4,"true","false",256,128,1.86376366635497e-09,11
15,5,16,4,"true","false",128,1,5.87149763077958e-10,11
2,1,16,4,"true","true",1024,256,5.63407472695214e-09,11
12,3,2,2,"true","false",1024,512,1.76204248054425e-09,11
10,5,16,2,"true","true",256,128,7.20867772785477e-09,11
8,4,8,2,"true","true",128,4,3.73274372693987e-10,11
6,6,1,4,"true","true",512,16,1.22643988483418e-10,11
2,1,16,2,"true","true",128,8,1.74502831911336e-09,11
12,4,8,4,"true","false",128,64,2.61318863570847e-09,11
20,5,16,4,"true","true",128,128,6.8313329021293e-09,12
3,1,4,2,"true","false",256,4,3.71440554014587e-10,12
12,3,2,4,"true","true",1024,4,2.17431637560864e-10,12
9,3,4,4,"true","true",128,16,5.37731885969344e-10,12
15,5,4,2,"true","true",64,32,1.64934142564811e-09,12
9,3,8,4,"true","false",128,2,3.32573063676434e-10,12
8,2,8,4,"true","false",1024,512,2.70984522391197e-09,12
12,4,1,2,"true","false",32,2,2.82580996865879e-10,12
6,2,4,4,"true","true",512,2,2.60580058361095e-10,12
24,6,1,2,"true","false",32,2,2.15131178089288e-10,12
1,1,1,4,"true","false",512,256,2.69887072218819e-09,12
3,3,2,2,"true","false",32,4,8.51459726594226e-10,12
1,1,1,2,"true","true",256,1,2.30689963941115e-10,12
24,6,16,2,"true","true",128,32,1.66136104536998e-09,12
3,3,16,2,"true","true",1024,16,1.34749615258709e-09,12
15,5,4,4,"true","true",256,4,1.98356862304833e-10,12
4,1,16,4,"true","false",256,32,1.60835266825295e-09,12
4,4,16,4,"true","true",32,1,1.48109723329501e-09,12
12,6,4,2,"true","true",512,4,2.27396728279682e-10,12
12,4,8,2,"true","true",32,4,7.52488072388121e-10,12
2,1,16,4,"true","false",256,128,1.06058210753618e-08,12
5,5,2,2,"true","true",512,512,6.4148471201985e-09,12
12,6,4,4,"true","true",128,32,1.20586733902726e-09,12
18,6,1,4,"true","false",64,1,1.67493479795916e-10,12
6,2,8,2,"true","true",512,1,3.9428212256812e-10,12
6,6,8,2,"true","true",32,32,1.4187301655974e-08,12
3,3,16,2,"true","false",64,8,3.50780831644929e-09,12
8,2,1,4,"true","true",64,32,1.62973000853318e-09,12
6,3,2,4,"true","true",128,2,1.59310753058631e-10,12
2,2,8,2,"true","true",32,32,1.82965781482813e-08,12
4,2,2,2,"true","false",256,16,2.89431938819344e-10,12
12,6,16,2,"true","true",32,2,1.06168109561663e-09,12
8,2,2,4,"true","true",64,64,3.21649641309579e-09,12
8,2,8,2,"true","false",512,8,3.1359138332016e-10,12
3,1,16,4,"true","true",32,16,7.16984111285835e-09,12
4,4,2,2,"true","false",512,128,1.57779568855034e-09,12
12,6,1,2,"true","true",1024,16,1.51141474139474e-10,12
16,4,16,2,"true","true",64,64,6.8255132453795e-09,12
12,6,1,4,"true","true",512,256,1.63275630569771e-09,12
5,5,8,4,"true","true",512,128,4.12906254961935e-09,12
1,1,16,4,"true","false",128,1,2.0405108580601e-09,12
4,1,2,4,"true","false",128,8,3.91344425701417e-10,12
15,5,1,2,"true","true",32,2,2.66791012411706e-10,12
6,2,2,4,"true","true",256,4,2.66446537480538e-10,12
16,4,16,2,"true","false",64,1,4.21682195241812e-10,12
12,4,8,2,"true","true",1024,64,5.19008517240513e-10,12
6,3,8,4,"true","true",1024,128,1.32099950192044e-09,12
24,6,16,4,"true","false",256,32,9.67084336846908e-10,12
2,1,8,4,"true","true",512,32,1.0451377647534e-09,12
12,4,8,2,"true","false",128,8,4.42540606035237e-10,12
20,5,2,4,"true","false",32,32,2.35341025394488e-09,13
5,5,4,4,"true","false",32,32,9.32061833622846e-09,13
1,1,4,2,"true","true",256,2,8.39523660489105e-10,13
12,6,8,4,"true","true",128,16,9.5616439555065e-10,13
10,5,1,4,"true","true",256,8,1.42700103153444e-10,13
6,2,8,4,"true","false",1024,128,9.75347830962398e-10,13
20,5,2,2,"true","true",64,1,1.48880467798071e-10,13
2,1,8,2,"true","true",512,64,1.80953526268186e-09,13
1,1,8,4,"true","false",1024,32,1.26175522324985e-09,13
12,4,4,4,"true","true",512,256,1.89619165164667e-09,13
20,5,8,4,"true","true",128,8,3.15966145290373e-10,13
2,2,8,4,"true","false",256,256,1.86024134655432e-08,13
2,2,4,4,"true","false",512,512,1.28117960909581e-08,13
5,5,8,4,"true","true",512,32,1.07297942902625e-09,13
20,5,4,4,"true","true",256,128,1.35741977123235e-09,13
4,1,16,4,"true","true",512,256,5.41196287125974e-09,13
6,3,16,4,"true","false",32,1,8.19465811466395e-10,13
15,5,8,2,"true","true",64,2,2.85385982225729e-10,13
12,4,16,4,"true","true",32,1,6.08365416612528e-10,13
3,3,4,2,"true","true",128,64,5.37388753064726e-09,13
15,5,2,4,"true","true",256,2,1.93428579262141e-10,13
16,4,1,4,"true","false",128,128,2.66927864769797e-09,13
2,1,4,4,"true","true",256,2,4.74006060541936e-10,13
2,2,8,4,"true","false",256,32,2.45564996857778e-09,13
8,2,4,2,"true","true",1024,1,2.77016993338567e-10,13
20,5,4,4,"true","false",64,2,1.49754009455866e-10,13
16,4,4,4,"true","false",512,2,1.69352046089393e-10,13
8,2,2,4,"true","false",128,8,2.76861029532086e-10,13
24,6,2,4,"true","false",64,8,3.30834777189812e-10,13
2,1,2,4,"true","true",128,128,5.30373365720354e-09,13
12,6,2,2,"true","false",1024,256,9.68799865473289e-10,13
18,6,1,2,"true","false",128,32,7.22137380471644e-10,13
8,4,8,4,"true","false",512,4,3.99033632919547e-10,13
16,4,8,4,"true","true",1024,128,6.41533253153613e-10,13
6,2,8,4,"true","false",512,8,3.82469585424444e-10,13
2,1,8,2,"true","true",256,256,1.2940735621547e-08,13
3,3,16,2,"true","true",1024,4,1.56301858596021e-09,13
6,3,1,4,"true","true",512,256,1.71375213727019e-09,13
10,5,1,4,"true","true",64,16,7.21598753647891e-10,13
2,1,4,2,"true","true",64,4,7.38354695490664e-10,13
10,5,1,2,"true","false",512,32,2.25171675207537e-10,13
12,3,16,2,"true","true",128,8,6.08135426017786e-10,13
16,4,2,2,"true","false",256,1,1.64578269318629e-10,13
12,4,4,2,"true","false",1024,16,2.49689833640278e-10,13
1,1,8,2,"true","false",512,1,1.24211237451653e-09,13
1,1,2,4,"true","false",1024,1,4.88167048846042e-10,13
12,6,2,4,"true","true",512,1,1.4255631753089e-10,13
3,3,4,4,"true","false",1024,1,6.40915642511221e-10,13
3,3,1,4,"true","true",64,8,4.16744308850976e-10,13
12,3,2,2,"true","true",512,8,1.76424331417159e-10,13
12,4,16,4,"true","true",64,16,2.18110838002273e-09,14
5,5,1,2,"true","false",512,128,8.07532803421479e-10,14
24,6,4,2,"true","true",64,64,2.63252374770878e-09,14
4,4,4,4,"true","true",256,64,2.55703611808494e-09,14
12,6,1,2,"true","true",64,1,1.39853846630625e-10,14
12,4,1,2,"true","true",32,32,2.84648433781977e-09,14
3,1,4,4,"true","true",256,2,3.68266588950677e-10,14
12,6,8,4,"true","false",512,256,5.13903178130477e-09,14
8,2,16,2,"true","false",512,128,2.09661270527885e-09,14
12,4,2,4,"true","false",1024,8,2.46626600891993e-10,14
4,2,8,4,"true","true",256,8,4.93499760350083e-10,14
18,6,1,4,"true","false",512,256,1.657685465323e-09,14
3,3,8,4,"true","false",64,64,1.67258523105867e-08,14
12,6,4,2,"true","true",32,16,2.24473984829689e-09,14
2,1,4,4,"true","true",128,8,7.21113759546225e-10,14
12,6,2,4,"true","true",1024,16,1.49753966654886e-10,14
5,5,1,4,"true","true",512,128,7.97980812082284e-10,14
9,3,8,2,"true","true",512,1,3.51327182984364e-10,14
4,4,2,2,"true","true",64,16,1.47606836020298e-09,14
4,1,8,4,"true","false",64,2,4.51124476166124e-10,14
1,1,4,4,"true","true",32,16,9.11142905270808e-09,14
2,1,2,4,"true","true",64,8,7.37096837722524e-10,14
6,2,8,4,"true","false",512,32,5.55387419336372e-10,14
2,2,16,2,"true","false",128,128,3.01997189788434e-08,14
18,6,8,4,"true","true",512,256,3.46431258645044e-09,14
16,4,4,2,"true","false",1024,32,2.05838263489348e-10,14
6,2,4,4,"true","true",64,4,3.84035946216883e-10,14
9,3,8,4,"true","true",128,128,5.56842424074429e-09,14
8,4,16,2,"true","true",256,128,7.04889652299858e-09,14
5,5,8,2,"true","false",256,64,3.88262290521258e-09,14
2,1,4,4,"true","true",128,2,4.75755639845163e-10,14
18,6,16,2,"true","true",512,8,6.39824981260211e-10,14
4,1,2,2,"true","true",512,32,3.90947450460145e-10,14
4,4,1,2,"true","true",1024,256,8.75251700289326e-10,14
12,4,1,2,"true","true",512,8,1.8916760073085e-10,14
24,6,1,4,"true","true",128,2,1.43328217468782e-10,14
10,5,2,4,"true","false",512,2,1.424814549876e-10,14
18,6,1,2,"true","true",256,256,3.13469870684955e-09,14
3,1,1,2,"true","false",128,32,1.42881393255316e-09,14
6,3,16,2,"true","false",128,1,7.02507090365924e-10,14
6,3,2,2,"true","false",64,1,1.66663658025783e-10,14
3,3,2,4,"true","false",128,2,2.95113900534487e-10,14
4,2,16,4,"true","false",32,16,7.62339495727477e-09,14
8,2,4,4,"true","true",32,32,3.11709098353118e-09,14
6,6,2,4,"true","true",512,4,2.46192176651412e-10,14
4,1,8,2,"true","false",1024,32,5.62602770455841e-10,14
20,5,4,2,"true","true",512,512,2.81953439265188e-09,14
6,2,16,4,"true","true",512,16,6.46007844239993e-10,14
3,1,4,4,"true","true",128,8,5.35815734346849e-10,14
3,1,8,2,"true","false",64,32,4.45550100911415e-09,14
2,2,16,4,"true","true",512,32,2.23980584122155e-09,15
12,3,1,4,"true","false",32,1,1.9054997974948e-10,15
12,3,16,4,"true","true",256,4,4.40593025901799e-10,15
24,6,1,4,"true","false",128,2,1.41304849053931e-10,15
18,6,2,4,"true","true",64,4,2.71432779363632e-10,15
12,4,1,2,"true","true",32,4,4.4605533008149e-10,15
24,6,16,4,"true","true",32,2,5.87761369881706e-10,15
3,1,8,2,"true","true",512,128,2.31963615745229e-09,15
4,1,8,2,"true","false",512,8,4.5335626519317e-10,15
3,1,4,4,"true","true",1024,1,3.84468533900992e-10,15
16,4,16,4,"true","true",128,64,3.35809233086575e-09,15
6,6,8,4,"true","false",32,32,1.41710957830869e-08,15
9,3,16,4,"true","false",32,4,1.32777317506718e-09,15
4,1,4,2,"true","false",1024,2,3.39553695878267e-10,15
15,5,1,4,"true","true",256,8,1.73053958371701e-10,15
15,5,4,2,"true","false",64,64,3.60094863895512e-09,15
1,1,2,2,"true","false",128,16,1.41018534255616e-09,15
8,2,1,2,"true","false",32,8,8.45730668727551e-10,15
6,2,4,4,"true","true",64,1,2.7064858753013e-10,15
6,2,2,2,"true","false",128,2,2.63513494868905e-10,15
10,5,16,2,"true","true",512,2,9.14884300732442e-10,15
4,4,4,2,"true","false",1024,64,8.06656968369602e-10,15
10,5,16,4,"true","false",256,128,7.26079243682648e-09,15
4,2,4,2,"true","false",512,8,3.31666265429182e-10,15
4,2,2,2,"true","true",64,64,3.78879230320824e-09,15
2,1,2,4,"true","false",256,16,4.15535433777458e-10,15
12,4,1,2,"true","false",512,128,8.23150349696639e-10,15
18,6,4,4,"true","true",128,8,2.75819979334243e-10,15
6,3,1,2,"true","true",1024,128,4.82427828906659e-10,15
2,1,16,2,"true","true",32,32,2.09938161654021e-08,15
24,6,16,2,"true","true",64,2,4.49956388802572e-10,15
8,4,16,2,"true","true",512,4,9.6005788438757e-10,15
16,4,4,4,"true","true",1024,64,2.48543605137172e-10,15
3,1,2,2,"true","false",512,128,1.60681894832633e-09,15
2,2,16,4,"true","false",32,1,1.69904265474355e-09,15
6,2,16,2,"true","false",512,256,5.42911813672767e-09,15
12,6,4,4,"true","true",64,8,6.30484410550209e-10,15
20,5,1,2,"true","false",512,256,1.43457224083998e-09,15
2,2,2,4,"true","true",256,64,1.88532600453645e-09,15
9,3,2,4,"true","false",32,2,3.48195146967079e-10,15
12,6,16,2,"true","true",512,4,8.50785046742407e-10,15
5,5,2,4,"true","true",512,512,6.4310536759042e-09,15
1,1,2,4,"true","false",64,4,7.97714431235339e-10,15
15,5,4,2,"true","true",512,8,1.98879332224174e-10,15
1,1,2,2,"true","true",32,16,5.38230423475533e-09,15
6,2,8,2,"true","false",64,16,1.65840251583182e-09,15
12,4,1,2,"true","true",512,8,1.8916760073085e-10,15
9,3,1,4,"true","false",64,2,2.01249270575334e-10,15
12,4,8,2,"true","true",128,32,1.30989527850583e-09,15
6,3,8,4,"true","false",512,4,4.14959143268492e-10,15
6,2,16,2,"true","false",32,16,5.10224350088652e-09,16
2,1,1,2,"true","true",32,4,7.53663316649072e-10,16
1,1,4,4,"true","false",256,16,1.34065957373868e-09,16
2,2,1,2,"true","false",1024,256,1.02995007068696e-09,16
12,6,8,2,"true","true",1024,8,4.00605495521236e-10,16
6,2,16,4,"true","false",512,32,9.17698128623221e-10,16
2,2,16,4,"true","false",256,2,1.39437926185024e-09,16
24,6,16,4,"true","false",128,1,4.43158682949347e-10,16
3,1,4,2,"true","true",1024,128,9.00828504671216e-10,16
2,2,1,4,"true","true",128,4,1.65137850473969e-10,16
6,2,2,4,"true","true",1024,128,6.80632435176664e-10,16
3,1,4,4,"true","true",64,2,3.82472536931218e-10,16
4,4,1,2,"true","true",512,256,1.65923283274817e-09,16
4,2,8,4,"true","false",256,256,9.31897587954283e-09,16
10,5,2,4,"true","true",128,1,1.43309851528011e-10,16
18,6,2,2,"true","false",512,128,9.53246105781374e-10,16
5,5,1,4,"true","false",256,64,7.42103043289268e-10,16
4,2,4,2,"true","false",32,16,3.16977136906788e-09,16
8,2,2,4,"true","true",256,32,4.64639621910516e-10,16
8,4,8,4,"true","false",32,8,1.91413919429084e-09,16
15,5,8,2,"true","true",256,16,4.23250102116331e-10,16
6,6,4,4,"true","true",512,2,3.92474824965442e-10,16
5,5,16,2,"true","false",32,1,1.42234718728475e-09,16
10,5,8,4,"true","false",32,1,4.38596896398217e-10,16
10,5,4,2,"true","true",1024,2,2.78386561651028e-10,16
4,2,4,4,"true","true",256,32,8.84818742641309e-10,16
2,1,2,4,"true","false",128,8,4.15490353990967e-10,16
15,5,8,4,"true","false",128,4,2.91971131847834e-10,16
4,4,1,2,"true","false",512,32,2.22919427053363e-10,16
5,5,2,4,"true","false",128,16,7.28086379503483e-10,16
4,1,1,4,"true","true",64,64,4.53323253299321e-09,16
2,1,1,4,"true","false",512,2,2.69885058676995e-10,16
1,1,1,4,"true","true",512,128,1.38969943839703e-09,16
16,4,16,4,"true","false",64,2,4.19154803024041e-10,16
16,4,1,4,"true","false",128,8,2.17697428184333e-10,16
3,3,4,2,"true","false",256,8,5.05648506833464e-10,16
3,3,8,2,"true","false",512,8,7.23355334734141e-10,16
4,2,16,4,"true","true",512,4,8.20091942003108e-10,16
12,3,2,4,"true","true",1024,16,2.15423187775251e-10,16
3,1,8,2,"true","false",512,32,7.91571839790124e-10,16
8,4,16,2,"true","false",256,256,1.50188102786313e-08,16
2,2,8,2,"true","true",1024,4,1.10894781924234e-09,16
1,1,16,2,"true","true",128,16,5.66444648093986e-09,16
2,1,8,2,"true","false",64,64,1.30972158767423e-08,16
4,2,4,2,"true","true",1024,1,4.13577514299135e-10,16
15,5,4,2,"true","false",256,2,1.90104055759067e-10,16
9,3,1,4,"true","false",64,8,4.81188156154989e-10,16
4,1,16,4,"true","true",128,64,5.42397651393573e-09,16
2,1,8,4,"true","false",64,1,8.07995448493413e-10,16
6,2,8,4,"true","true",128,2,3.86254623749107e-10,16
6,3,8,2,"true","false",32,32,7.83306284377656e-09,17
6,6,2,4,"true","true",1024,16,2.8559949478115e-10,17
6,6,1,2,"true","true",128,64,1.46280703092845e-09,17
4,2,16,4,"true","false",64,4,1.25523752441293e-09,17
3,1,2,2,"true","true",512,8,3.70762492408564e-10,17
2,1,16,4,"true","false",64,1,1.35084808850813e-09,17
1,1,2,4,"true","true",512,1,4.93028487516135e-10,17
18,6,2,2,"true","false",64,4,2.74160802645654e-10,17
2,1,4,4,"true","false",512,128,2.35538678554235e-09,17
18,6,4,2,"true","true",32,4,4.65418725411816e-10,17
10,5,8,4,"true","true",128,4,3.58023587736973e-10,17
10,5,2,4,"true","true",256,128,1.524615239685e-09,17
12,6,4,2,"true","true",1024,128,7.93753060455647e-10,17
20,5,16,4,"true","false",256,128,3.6653677368133e-09,17
4,4,8,4,"true","true",1024,64,1.21171623181524e-09,17
6,2,8,2,"true","false",64,16,1.65840251583182e-09,17
4,2,16,2,"true","true",1024,64,1.33417439743827e-09,17
6,3,8,4,"true","true",512,256,4.47704875171597e-09,17
12,4,2,2,"true","true",256,8,2.0511285835001e-10,17
3,3,1,4,"true","false",512,64,4.39781472367702e-10,17
6,2,16,2,"true","false",128,32,2.68049772144383e-09,17
3,3,4,2,"true","true",32,2,8.9239226988625e-10,17
2,1,1,2,"true","false",64,64,5.3515022486925e-09,17
12,6,4,2,"true","true",128,8,3.61368189495065e-10,17
6,3,8,2,"true","false",64,1,4.6554236741617e-10,17
24,6,1,4,"true","true",256,16,1.99021142892113e-10,17
4,2,8,2,"true","true",256,4,4.90556433688358e-10,17
6,2,16,2,"true","true",128,16,1.47806841777313e-09,17
20,5,1,4,"true","true",32,1,1.65426172081887e-10,17
20,5,16,2,"true","true",256,128,3.63875466587015e-09,17
12,4,2,2,"true","true",256,1,2.07972087531464e-10,17
18,6,8,4,"true","true",256,64,1.37190511042632e-09,17
5,5,4,2,"true","true",1024,32,4.49618785247126e-10,17
12,6,16,4,"true","true",256,128,7.28030579971973e-09,17
8,2,8,2,"true","true",64,8,6.92577287660904e-10,17
3,3,8,4,"true","true",512,1,7.06780724688923e-10,17
12,3,2,2,"true","true",1024,4,2.19506720461093e-10,17
3,1,16,2,"true","false",1024,32,1.0348666015235e-09,17
2,1,16,4,"true","false",128,2,1.15993367202095e-09,17
8,2,8,2,"true","false",64,64,4.72619852353005e-09,17
6,3,8,4,"true","true",1024,1,5.3429026891749e-10,17
3,3,8,2,"true","false",64,1,8.01767403149996e-10,17
12,6,16,2,"true","true",256,32,1.7881890213139e-09,17
8,2,2,2,"true","true",1024,512,1.83007748233123e-09,17
4,2,8,4,"true","false",512,1,5.09507928755035e-10,17
1,1,2,2,"true","true",1024,64,7.83462900119612e-10,17
12,6,1,2,"true","false",256,128,1.51617681974052e-09,17
